mileage_km,is_automatic,engine_size_l,brand,age_years,price
110031,Yes,2,BMW,11,15619.05161
149137,Yes,2,BMW,6,17121.51418
119386,No,2,,9,16410.46632
151575,No,1,nissan,5,14025.4074
73421,No,3,Ford,11,18396.25996
119456,No,2,BMW,7,19056.83273
110519,Yes,1,BMW,11,15122.51155
65285,Yes,1,nissan,7,18316.76534
49643,Yes,2,BMW,6,22538.75273
150859,No,2,Honda,9,12929.07561
104207,Yes,2,BMW,4,21641.57265
73997,No,2,BMW,14,13523.33198
115672,No,3,BMW,9,17610.65246
170761,No,2,BMW,6,15909.02781
17367,No,3,Ford,7,26326.76709
52651,Yes,2,Ford,8,22784.11642
78470,Yes,1,nissan,11,14318.99729
185753,No,3,BMW,5,18435.45963
132716,Yes,2,Ford,7,19133.62508
154529,,2,Ford,8,14817.34876
68693,No,2,BMW,13,16949.37441
69621,No,1,BMW,11,15866.40028
140152,Yes,1,BMW,14,10311.79767
122622,Yes,2,BMW,8,18340.08161
144693,Yes,3,Ford,13,13554.76501
111555,No,2,BMW,12,14221.94854
132516,No,3,Ford,10,16265.80938
127115,Yes,3,Ford,11,15333.61724
155000,Yes,2,Ford,6,16811.65822
156315,No,3,BMW,14,12699.98697
47106,No,3,Ford,7,22977.8493
18873,Yes,2,Ford,10,20355.58808
165079,No,2,nissan,10,12030.05782
173448,Yes,2,BMW,3,18698.43642
74072,Yes,1,BMW,8,16514.3903
36307,Yes,2,nissan,9,17545.32189
124457,Yes,,BMW,8,17793.16064
161888,Yes,2,BMW,8,15353.62241
200892,Yes,2,nissan,13,9010.307714
143233,Yes,2,Ford,5,17429.74273
103273,Yes,1,Honda,4,17106.9076
79809,Yes,,BMW,6,22425.99447
120515,No,2,BMW,11,12896.11894
106533,Yes,1,BMW,11,15194.65615
74322,Yes,3,Honda,10,20191.50668
212194,No,2,,11,9657.363508
200333,Yes,2,Honda,,12043.93745
171122,No,2,nissan,6,15828.9246
78562,No,1,nissan,5,17488.32218
158476,No,2,BMW,4,17727.67009
148783,Yes,,Honda,7,18465.69465
139915,Yes,1,Honda,11,12604.07997
176235,No,1,Honda,9,10194.21137
148592,No,2,nissan,8,14940.36827
153301,Yes,2,Honda,4,17474.08479
148661,No,2,Honda,17,8624.373351
135336,Yes,1,BMW,5,16877.90107
39737,No,1,Ford,8,17171.94363
123763,No,2,,12,13814.65065
94971,Yes,1,Honda,8,15727.96913
62407,No,1,Honda,5,19520.12682
195682,No,1,Ford,11,7673.484942
197805,No,2,Ford,3,15465.97343
181165,Yes,2,nissan,14,9188.924115
131485,No,2,Ford,9,13679.09391
180778,No,2,Honda,7,13390.99811
120542,Yes,1,Honda,3,17643.36945
129126,No,1,Ford,4,16503.98195
70794,Yes,,Ford,8,19045.08145
137865,No,1,Ford,15,9261.753475
122717,No,2,Honda,,12632.00519
61381,Yes,,BMW,9,20758.62266
117696,No,2,nissan,9,16324.60308
116412,Yes,1,Honda,16,8303.704677
200890,Yes,2,Ford,6,13666.39492
160240,Yes,2,BMW,13,11087.61042
120515,Yes,1,BMW,7,16662.35981
131195,No,2,BMW,6,17471.94252
121990,Yes,2,,8,17256.34244
110869,No,2,BMW,8,16149.40371
71291,No,2,nissan,10,17359.18012
113203,No,2,Honda,0,22637.64576
86426,Yes,2,nissan,9,17383.58199
63736,No,1,Honda,,18717.28523
143005,Yes,2,Honda,5,19336.60975
137607,No,2,nissan,3,18709.08968
39598,Yes,,BMW,7,21356.17642
114479,No,2,Honda,6,18218.78996
164807,Yes,3,nissan,7,16084.20875
167665,Yes,,nissan,2,17734.34799
166163,No,1,Ford,8,11715.58541
121751,Yes,1,nissan,5,17205.25262
81973,No,1,Ford,2,19015.01372
71234,No,3,BMW,6,23516.44684
135507,Yes,2,BMW,5,18065.63216
137068,Yes,1,Ford,8,14689.32145
177930,Yes,1,BMW,6,13999.1681
169499,No,2,BMW,3,17269.12138
114050,No,1,BMW,5,18308.94183
64011,Yes,3,,2,24037.45223
105640,No,1,nissan,12,11208.58968
129775,Yes,1,nissan,13,9368.961581
110906,No,2,Honda,13,13537.66666
93995,No,2,nissan,6,17406.55292
131380,No,2,Ford,13,12516.6681
97322,Yes,2,Ford,9,17918.74794
91737,Yes,,Ford,5,21207.45365
134015,Yes,2,BMW,6,17067.26972
101910,Yes,1,Honda,7,15671.4277
130985,Yes,1,Ford,8,13159.00319
132294,No,1,nissan,9,13149.59321
68726,Yes,1,BMW,8,17189.18448
98344,Yes,2,BMW,7,18019.53614
184700,No,1,,13,6164.519847
67706,Yes,2,BMW,8,19592.82224
24751,Yes,2,nissan,7,20555.06359
36217,No,2,Honda,7,20642.13039
121310,Yes,2,,8,16715.09393
121391,Yes,2,Honda,3,17938.35639
114708,Yes,1,Ford,4,19444.94417
174639,Yes,3,BMW,17,10554.28493
,Yes,2,Ford,2,26138.08846
137817,Yes,3,BMW,9,17772.15809
190265,Yes,2,Honda,,11533.04965
69250,No,2,nissan,12,14087.04147
102909,Yes,2,BMW,9,18191.24845
86120,Yes,2,Honda,15,13460.34636
79754,Yes,2,Honda,9,17371.81947
105318,No,2,Ford,13,12879.23441
184237,Yes,3,,12,13338.67845
,No,2,Ford,13,10755.28603
104883,Yes,2,Ford,8,19172.77012
205728,No,1,Ford,9,9189.170364
121601,Yes,1,BMW,7,16752.17547
198916,Yes,2,Ford,9,12946.6986
115802,Yes,2,Honda,9,17901.34343
125898,Yes,1,Ford,1,20783.11151
136446,No,1,nissan,7,14287.56519
263048,,,BMW,11,9429.838666
158308,No,,Ford,3,19205.22505
,Yes,2,Honda,5,21332.92548
,No,2,Ford,12,10682.02032
103718,,1,nissan,13,14372.04186
97961,No,2,Ford,6,20112.43683
160887,No,2,Ford,9,11803.83277
121399,Yes,1,Honda,8,15181.64727
132536,No,1,Honda,12,11300.04256
120629,Yes,1,Honda,6,16465.1161
135146,Yes,2,Honda,7,16872.99549
139123,Yes,1,,13,9375.916546
32836,No,2,Honda,4,23535.12538
149996,,1,Honda,6,16527.25089
75809,Yes,2,Honda,,17869.14028
55097,No,2,Ford,13,16126.47034
117371,Yes,2,nissan,4,18377.06949
123779,No,2,Honda,6,16070.53326
88792,Yes,2,BMW,10,17107.41702
157396,Yes,1,Ford,11,10646.07994
59602,No,3,Honda,9,21235.04877
101688,Yes,2,nissan,8,17383.05121
93681,No,2,Ford,8,17868.1766
117904,No,1,nissan,3,17631.53984
132549,No,2,Ford,8,15057.74944
74645,Yes,1,Ford,13,15252.24653
152593,,2,Honda,3,18545.81289
122835,Yes,1,BMW,5,17329.28331
34862,Yes,1,BMW,7,18902.37914
31863,Yes,2,Honda,7,21256.03911
119446,Yes,2,BMW,14,12790.2189
110056,Yes,1,BMW,5,18788.23234
115346,Yes,2,BMW,4,21208.49816
118741,Yes,1,BMW,11,13205.38011
130150,No,3,BMW,6,19288.00537
,Yes,2,Ford,,13571.72331
70000,Yes,1,nissan,7,19009.40968
67261,Yes,,Honda,10,17401.20746
70800,,2,Honda,3,22136.53726
133001,No,2,BMW,10,14082.08863
176023,No,1,,9,11061.85788
100590,Yes,1,nissan,7,15220.84817
7424,,3,Honda,4,28142.12024
43320,Yes,2,nissan,9,21726.0729
82513,No,2,Ford,11,16510.00507
94902,Yes,2,Honda,6,20848.85984
101623,Yes,2,Ford,6,20112.14997
121736,Yes,2,BMW,,17012.00962
105971,Yes,1,nissan,,9544.464957
167220,No,,Ford,11,9667.794524
89579,Yes,2,Ford,9,16591.87257
81196,Yes,2,BMW,7,19497.94946
141549,Yes,2,Honda,8,18546.61482
50896,No,1,Honda,3,20054.84815
137536,No,1,,7,12885.23268
124615,No,1,nissan,12,11918.35622
113365,No,2,BMW,8,16355.59396
191472,No,2,nissan,6,14389.39932
92001,Yes,3,,5,23048.78059
212713,Yes,2,nissan,8,10189.48724
109856,Yes,2,Honda,4,22166.91005
62534,Yes,2,Ford,5,23639.97288
123146,No,2,Ford,13,13337.80854
71569,Yes,2,nissan,4,22586.47544
86171,Yes,2,nissan,5,18886.35383
,No,1,Honda,9,13043.90986
145001,Yes,1,Honda,,15075.60577
92002,Yes,2,Ford,8,18110.22416
164433,Yes,2,BMW,11,12310.47964
172088,,2,BMW,3,18297.20323
184634,Yes,2,Honda,11,12912.98552
143824,Yes,2,Honda,6,17019.692
181354,Yes,1,Honda,7,12162.30186
35364,No,2,Honda,15,15098.40528
105694,Yes,,Ford,3,21851.80799
80985,Yes,1,BMW,10,17573.92319
125365,No,2,BMW,,14615.98173
94285,No,2,BMW,6,19738.08341
112523,Yes,1,Honda,6,17686.85678
204698,Yes,2,Honda,7,12354.84926
112363,Yes,1,nissan,6,15814.08669
138621,No,2,BMW,8,16866.49554
109548,Yes,,nissan,11,12748.83337
123407,No,2,Honda,7,17065.72227
120271,No,2,Ford,11,14652.46132
140175,,1,Honda,13,10490.00803
172439,Yes,2,nissan,10,13695.24818
194133,No,,Ford,10,8866.651365
133933,,1,Honda,6,13094.64368
146530,No,1,BMW,0,18313.73894
68211,Yes,3,BMW,10,22091.92394
116046,No,3,,,17563.00956
162313,,1,BMW,9,13454.99028
158969,No,1,Honda,11,10205.33766
129522,Yes,2,BMW,6,18405.75705
159888,Yes,1,,10,12148.68804
142085,Yes,2,nissan,13,11397.0686
,No,2,nissan,10,11218.91371
133021,No,2,BMW,13,14068.50924
103994,Yes,1,BMW,13,12387.79369
135113,Yes,2,Ford,4,19040.31892
5000,Yes,1,BMW,11,19668.40281
137230,No,2,Ford,6,16844.78581
5000,,1,Honda,4,19923.775
42444,Yes,2,Honda,7,19252.27276
140330,Yes,1,BMW,14,11156.9072
141489,No,,BMW,6,19036.36495
67691,Yes,2,nissan,2,22342.0501
87955,Yes,2,nissan,3,21821.15472
181674,Yes,2,Honda,10,13464.89999
98219,Yes,,Honda,5,17097.34592
,Yes,1,Honda,1,13570.90196
119914,No,2,,3,19803.78893
138362,Yes,2,nissan,9,14943.77964
192759,No,2,BMW,11,10513.93423
125896,No,1,Honda,6,15264.41067
74895,Yes,2,BMW,10,17489.09516
115062,Yes,2,,11,13252.71461
118398,Yes,2,Honda,5,20239.26096
58587,Yes,2,Honda,8,19723.39657
108488,No,1,,6,16391.79189
86601,Yes,2,Honda,10,15636.75974
161596,No,2,Honda,6,15073.5726
121558,Yes,2,Honda,4,19779.83334
107274,Yes,3,Ford,8,18935.42509
,Yes,2,Ford,12,13883.63012
130040,,3,Honda,10,16380.47631
147757,No,1,BMW,12,9216.586977
75013,No,1,Honda,11,14185.28431
73129,Yes,1,BMW,8,18487.29184
169711,No,2,Honda,,14174.52841
101445,,2,Ford,5,20465.78527
56242,Yes,1,nissan,2,20481.89265
139972,Yes,2,BMW,12,13843.93726
140852,Yes,2,Ford,7,16625.89043
51118,Yes,2,BMW,2,24143.56251
130327,No,1,nissan,12,9737.083213
153101,Yes,2,BMW,8,17058.08232
136847,Yes,2,Ford,11,14314.20833
148439,No,2,BMW,7,16679.02267
56808,Yes,2,Honda,5,20848.90353
,No,2,BMW,10,15562.91615
106382,Yes,2,Honda,10,16767.17175
98274,Yes,2,BMW,7,18151.66997
159175,Yes,2,Ford,13,10883.22145
186567,Yes,3,BMW,11,13307.8533
200747,Yes,2,Honda,10,10526.35708
179166,No,1,BMW,4,14788.24193
115062,No,2,,4,18178.64651
135872,No,3,,12,14090.40668
154507,Yes,3,Honda,0,21567.35512
125453,No,2,BMW,8,17541.88566
125884,Yes,1,BMW,9,13947.81103
157069,No,1,nissan,6,12969.20598
117332,No,1,Honda,8,15250.27887
87182,Yes,,Honda,9,17366.3136
101349,Yes,3,Honda,6,21899.50365
148526,No,1,BMW,11,10735.98186
120135,No,3,nissan,,17628.92394
135309,Yes,2,Ford,7,16753.02361
150154,No,1,nissan,5,14697.10718
103132,Yes,2,Honda,8,20189.47303
,Yes,2,BMW,15,12378.07976
137048,No,,Honda,5,19232.76808
64433,No,1,nissan,13,15341.62579
184904,Yes,2,BMW,2,17569.5431
97466,Yes,1,Ford,5,19297.66194
45521,Yes,1,Honda,6,20741.16786
72973,Yes,,Ford,11,17003.7666
74053,Yes,1,,8,17238.7185
122348,Yes,2,Honda,13,13648.68748
,No,1,nissan,7,14806.40237
104843,Yes,2,Ford,8,18905.82619
147887,Yes,1,nissan,,14375.27928
135294,Yes,2,BMW,15,12004.35296
134222,Yes,1,BMW,4,17447.60997
138442,Yes,2,BMW,,17770.80804
147726,Yes,2,Ford,,19969.36074
25142,Yes,2,Honda,10,19110.21261
103600,Yes,2,BMW,4,21271.83076
21891,Yes,2,Ford,14,16696.85482
121623,No,2,Honda,8,17095.69048
119792,Yes,2,,9,15101.2386
167049,Yes,2,Honda,10,12257.68643
173444,Yes,2,Honda,8,14016.33122
129125,Yes,1,nissan,8,12242.19458
97484,,2,Honda,8,16833.61014
141832,No,2,nissan,10,13440.48393
96244,Yes,2,nissan,5,19751.69578
119937,Yes,2,nissan,5,20641.357
164376,Yes,2,,11,12407.83605
94900,Yes,2,Ford,8,17195.87745
156256,No,1,Ford,1,17559.22485
150483,Yes,2,BMW,6,16341.57704
77034,Yes,3,Honda,13,17978.95786
163825,Yes,2,BMW,7,17334.78015
,Yes,1,Honda,6,15171.46965
124587,Yes,1,nissan,3,17971.00691
85695,Yes,1,Ford,6,16901.4667
81336,Yes,1,nissan,4,20496.29701
95805,Yes,2,Honda,10,16619.41386
144417,No,2,nissan,8,13281.10641
76997,Yes,1,BMW,7,19398.89787
139688,Yes,1,nissan,5,15150.53369
64121,No,2,BMW,13,17362.47704
110817,Yes,2,nissan,6,16097.99449
,No,1,BMW,6,15738.93912
230031,,2,BMW,7,11060.52442
58021,Yes,3,Ford,8,25035.49732
186241,Yes,3,Honda,10,13633.77686
126743,No,3,nissan,11,15099.20782
138503,Yes,1,Honda,11,11793.04294
125326,Yes,2,Honda,17,8737.982082
140013,Yes,1,BMW,2,17005.52298
,Yes,2,nissan,9,17848.63318
185432,No,2,Ford,6,16101.82405
99459,No,2,nissan,15,11460.47989
170951,No,1,Honda,9,11089.65372
227509,No,3,Ford,1,35360.02364
117289,No,2,Ford,10,15463.01039
71762,Yes,2,Honda,9,19307.93445
140476,No,2,nissan,11,13915.89436
185031,No,2,Honda,5,13648.31093
116519,No,2,nissan,9,15163.00462
111140,No,,nissan,7,15769.02397
69842,Yes,2,Ford,6,22932.40361
109682,Yes,2,Ford,9,17695.64193
48324,No,2,Honda,9,17969.70331
78920,Yes,2,,12,15179.94314
130205,Yes,2,Honda,8,15478.62867
179356,Yes,1,BMW,10,11810.22649
246414,,1,Honda,4,12616.47823
93604,Yes,,Ford,13,14460.86177
184589,Yes,1,nissan,5,13141.57455
130969,Yes,2,Ford,11,14874.827
,Yes,2,Honda,9,15343.14491
139467,Yes,2,BMW,8,17044.41277
122786,Yes,2,nissan,11,13959.98855
124968,No,2,Ford,1,22149.71627
101625,Yes,2,,6,17617.85002
57085,Yes,2,nissan,11,17667.74166
50537,Yes,2,Ford,15,16623.43207
149396,Yes,1,BMW,8,12299.68453
107548,No,3,BMW,0,25650.01645
93176,Yes,3,Honda,7,22007.69249
120383,Yes,2,BMW,8,18770.18349
155772,No,,,12,12413.57957
128116,Yes,2,BMW,8,17461.65679
90478,No,2,Ford,4,19734.02012
175183,No,2,Ford,11,10952.14841
191063,No,2,,,11449.29623
142255,No,1,Honda,6,15687.66131
163815,Yes,1,Honda,11,9961.573893
175888,Yes,2,Ford,6,14762.96199
170854,Yes,2,nissan,7,16073.81898
147634,Yes,1,,6,15145.95031
146926,Yes,2,nissan,7,15205.17505
143385,Yes,2,Honda,,11217.76215
176550,Yes,2,Ford,,32425.21968
151533,Yes,1,Honda,12,9502.905643
58988,,1,BMW,9,17362.38631
84243,Yes,2,nissan,,19764.07954
178660,Yes,2,Honda,8,14837.11989
157810,Yes,2,BMW,5,16877.41066
186933,No,2,Ford,2,18682.32535
107775,Yes,1,Honda,,17219.22283
68149,No,1,BMW,1,23321.87042
109180,Yes,2,BMW,3,21442.20085
124591,Yes,2,nissan,2,21825.44282
123554,No,2,Ford,12,13810.61412
171016,Yes,2,BMW,4,17962.05489
103743,Yes,3,BMW,8,20065.23177
135842,Yes,2,Honda,12,11915.60604
75512,Yes,2,Honda,11,17327.97794
140264,Yes,3,Honda,7,20902.08178
120140,Yes,2,nissan,7,16285.08808
86258,Yes,2,BMW,,18418.84509
109388,No,1,BMW,15,10547.30424
111712,Yes,2,BMW,9,18410.07935
107843,Yes,2,Ford,10,17053.5472
199710,No,2,,16,6835.593721
115570,Yes,2,Ford,9,17222.92452
109025,No,2,nissan,12,13385.5521
25615,Yes,2,BMW,10,21551.92107
79761,No,2,nissan,10,16351.11685
108162,No,2,nissan,5,18202.23665
89137,Yes,2,Ford,4,20817.04816
182177,No,2,nissan,6,15485.03943
112578,No,2,Honda,11,15343.7899
177980,No,1,Ford,11,9816.028723
122777,Yes,2,Honda,13,11071.73928
,Yes,1,BMW,8,14061.42406
116004,Yes,2,Ford,10,15054.75277
120171,No,3,nissan,10,14504.96102
197346,Yes,2,Honda,8,12439.38504
15618,Yes,2,Ford,7,25474.36281
29930,No,2,Honda,3,23428.57107
95557,Yes,2,nissan,7,17612.49401
120654,Yes,2,BMW,8,16907.16514
151055,Yes,1,Ford,12,10332.18122
141289,,2,BMW,12,13827.55222
102709,Yes,1,nissan,9,14163.43068
165857,Yes,2,Ford,15,8790.862302
166359,Yes,2,BMW,9,14737.36399
128283,Yes,,Honda,12,12195.20122
163320,Yes,2,Ford,8,15066.32171
132269,Yes,2,BMW,4,20309.55806
94733,No,2,nissan,7,19174.37664
151402,Yes,2,Honda,13,10849.92672
124978,Yes,2,BMW,7,19131.38113
120060,Yes,1,nissan,6,18502.93722
186283,Yes,2,BMW,8,16930.01549
9711,No,2,BMW,7,23917.65147
56204,,2,Ford,12,19476.39031
66582,,,BMW,15,17806.30309
103653,No,2,Honda,8,17410.74914
108543,No,3,Ford,10,16876.72395
52170,No,3,BMW,11,19729.48659
75668,Yes,1,nissan,8,16612.42568
81262,No,1,Ford,5,18120.17877
230584,No,1,Ford,7,9543.512057
201078,,2,BMW,9,15150.53579
101471,Yes,1,nissan,,13646.08096
103639,Yes,1,BMW,2,19357.63254
68286,No,1,BMW,6,17894.7155
34134,Yes,1,nissan,5,20266.84559
114740,No,2,BMW,11,14962.51794
75097,Yes,1,nissan,6,16863.64008
116182,Yes,1,Honda,6,17822.84545
47991,Yes,2,nissan,6,19515.01372
85711,Yes,2,BMW,11,15688.27812
126688,Yes,1,nissan,11,11817.20605
136479,No,1,BMW,10,13631.15627
138786,Yes,2,BMW,12,12777.28739
60578,No,2,Honda,12,14612.88629
158461,No,2,BMW,2,18549.04107
83990,No,3,Ford,10,18371.90537
148479,Yes,3,Honda,7,18332.76427
119521,,,BMW,4,19549.08066
58063,No,1,BMW,7,18671.53713
105771,No,2,Ford,11,15228.75549
136441,Yes,2,Ford,13,12629.51251
147583,No,2,Honda,3,18289.06317
113656,Yes,2,Honda,10,16050.64123
188930,Yes,3,Ford,15,12104.22588
165338,No,1,Ford,14,7219.357771
108451,No,1,BMW,0,22495.32978
153755,Yes,3,Ford,16,12139.53833
207021,Yes,1,BMW,11,8454.819094
208222,No,,Honda,0,17471.925
64740,Yes,2,BMW,5,23075.88912
78306,Yes,3,Honda,12,17913.11673
186821,No,3,BMW,9,15888.83148
72377,No,2,BMW,6,21119.69124
60486,Yes,1,BMW,,17111.96424
98121,Yes,1,Ford,10,16077.81963
138910,Yes,3,Honda,6,19486.33382
115392,Yes,1,Honda,8,15519.70038
90725,No,2,nissan,11,16372.95465
89660,No,1,Ford,6,16308.89683
87945,Yes,1,BMW,3,19757.49467
80422,Yes,2,nissan,6,20152.46483
222673,Yes,2,Honda,5,12545.07117
133388,Yes,2,BMW,6,16627.83953
159904,Yes,,BMW,2,18038.89364
97992,Yes,1,Ford,9,14152.88591
111632,No,2,Ford,11,13970.58583
87890,Yes,2,Honda,5,19293.91895
5000,No,1,BMW,6,21341.51426
57990,Yes,2,nissan,7,19574.51484
38522,No,2,Ford,5,22229.83043
18760,No,2,Honda,,16348.05134
66209,Yes,2,BMW,5,23079.8975
179623,Yes,2,Honda,6,14844.34825
118000,No,1,nissan,5,16596.34943
178075,Yes,2,BMW,12,11722.27741
138494,Yes,2,Ford,7,17976.00941
155215,Yes,2,BMW,15,12283.67562
79460,No,2,Ford,9,18491.99991
143578,Yes,1,nissan,12,11619.09988
152792,Yes,2,Honda,7,17197.01697
,Yes,2,Honda,5,21602.29294
145179,,1,BMW,8,13410.93964
145478,Yes,2,nissan,6,15629.15329
95270,,2,,1,21471.73005
69475,No,3,BMW,,17806.46435
66714,Yes,1,nissan,8,16006.70477
123893,Yes,3,BMW,6,21458.18128
134715,No,2,BMW,9,16616.23219
84336,No,2,nissan,,17820.10668
121196,Yes,2,BMW,13,13003.02958
145674,Yes,2,BMW,10,14639.77867
147819,Yes,1,BMW,7,14906.50407
189835,Yes,2,nissan,10,11394.30668
177464,Yes,1,BMW,8,11811.53798
74942,,1,Ford,9,13811.71259
195761,Yes,3,BMW,12,14618.98464
96106,,2,Ford,4,19245.89482
167019,No,2,BMW,5,16609.12236
123059,No,2,nissan,7,14797.64164
101453,No,1,Honda,7,15997.46042
38654,No,2,nissan,12,13710.39603
112280,Yes,2,Honda,3,20395.85438
49828,No,2,Ford,8,18413.51981
,Yes,1,BMW,6,14281.08443
188256,Yes,2,Ford,14,10417.7947
84139,No,2,Ford,11,15780.65707
133589,No,2,Honda,9,14614.63956
87357,Yes,2,BMW,11,17210.25297
91718,No,2,Honda,3,20973.95975
154852,Yes,2,BMW,15,9956.266288
118266,Yes,3,Ford,5,22300.58185
,Yes,1,nissan,12,8853.42353
98300,Yes,1,BMW,10,15525.26328
164970,No,,BMW,9,15059.21161
124384,Yes,1,BMW,12,12751.78066
155810,Yes,1,Ford,11,11235.43299
99878,No,2,Ford,8,18071.5085
117770,Yes,2,nissan,7,17264.88882
114803,Yes,1,nissan,8,14356.04959
82377,Yes,3,Honda,,20988.95315
149794,Yes,1,Honda,9,13120.71023
149261,Yes,2,BMW,12,12544.98414
146710,,1,nissan,10,9464.951406
189163,No,2,Ford,9,11826.25665
185221,Yes,1,BMW,6,15234.29803
103127,Yes,2,nissan,9,17522.76529
136787,Yes,,Ford,2,20401.31607
91938,No,3,BMW,5,22117.81019
121051,Yes,2,Honda,10,12548.56095
93011,Yes,1,BMW,11,13187.57135
192903,No,2,,8,12888.1014
136366,Yes,2,BMW,9,15554.6408
110189,Yes,1,Honda,9,12903.12093
173713,,1,BMW,10,10719.17495
22322,Yes,1,BMW,7,21428.34716
29365,No,3,Ford,5,25925.83071
155813,Yes,,BMW,9,14048.23847
122721,Yes,2,Ford,15,9021.102316
131270,Yes,2,Ford,5,20331.07688
60312,Yes,1,BMW,8,16460.08472
118954,Yes,1,BMW,7,16780.65872
210158,No,2,BMW,16,5692.988703
,Yes,2,Ford,5,16951.56167
,No,1,nissan,7,14600.22531
100243,No,2,BMW,7,19318.94245
102244,Yes,,BMW,4,21971.49157
24186,No,2,BMW,3,23650.1611
131594,No,2,Honda,10,13385.43787
158047,No,2,Ford,10,13475.45962
49097,Yes,2,Honda,6,21696.31437
,Yes,,Honda,13,16380.03764
67914,Yes,2,BMW,0,27593.38153
,No,3,Ford,4,22078.32431
,Yes,1,nissan,5,16678.74436
26202,Yes,1,BMW,8,20005.90578
147642,Yes,2,Ford,6,15563.22669
153923,Yes,2,Ford,7,16403.91573
108700,No,3,BMW,10,16944.77608
8368,No,1,Honda,13,15930.19397
75161,No,2,BMW,11,15868.97632
175481,Yes,2,BMW,8,12841.65112
5000,Yes,2,Honda,8,21963.68386
104361,No,2,nissan,12,13558.45113
66900,Yes,2,BMW,15,14665.22448
156206,No,2,Honda,10,13505.79698
89620,Yes,3,BMW,6,22009.45858
138178,Yes,2,Honda,9,15269.16573
145446,Yes,1,Ford,10,12516.14726
506575,No,5,Ford,6,24782.1235
110868,Yes,1,,11,12769.15711
136922,No,3,Honda,9,16321.02491
53173,Yes,3,BMW,12,21109.27616
173569,Yes,3,nissan,5,16835.43119
85777,No,2,BMW,2,23901.60536
94766,Yes,1,Honda,7,16882.33967
118999,Yes,1,Honda,8,14780.73525
49670,No,2,nissan,2,23425.49671
130295,No,1,Ford,6,16196.08927
163536,Yes,2,Honda,12,10653.27571
133182,No,2,Honda,10,12943.23527
48500,Yes,2,Ford,,19820.55957
,Yes,1,nissan,4,18566.68155
,Yes,2,BMW,12,14514.00037
,Yes,2,BMW,7,22959.53992
71636,Yes,2,Honda,8,19049.72659
159444,Yes,2,BMW,9,15479.15961
132154,No,2,nissan,9,14058.436
138539,Yes,3,,13,13925.12752
203677,Yes,2,Ford,10,11724.95303
141085,No,3,Honda,9,15402.73957
149605,No,1,nissan,8,10967.52698
241984,Yes,,Honda,10,10292.82849
110379,No,2,BMW,7,16828.8211
84095,No,1,Ford,9,16158.86385
139251,Yes,2,Honda,7,18393.56181
139755,Yes,2,nissan,,17684.53597
96298,Yes,1,Honda,5,16905.49789
73542,No,2,Honda,7,18640.33169
223943,,2,Ford,7,12216.96018
134708,Yes,1,Ford,14,11167.27865
87047,No,1,Ford,11,14667.17955
161217,Yes,1,BMW,8,11961.40938
115088,Yes,2,BMW,7,17956.40579
108620,No,2,Honda,10,14675.82749
145302,,2,,15,11678.79076
61865,No,2,BMW,11,19343.19823
135868,Yes,1,nissan,2,18276.58754
206083,Yes,2,BMW,11,10601.52735
140978,Yes,2,Honda,12,12764.74372
103070,Yes,1,Honda,16,9410.686698
97180,Yes,1,nissan,7,17233.83966
101535,No,2,nissan,8,16079.35808
108572,No,2,Honda,10,15791.82585
102999,Yes,2,Ford,5,20486.71399
161234,Yes,1,Honda,5,15014.9884
42006,Yes,2,nissan,9,19075.0573
158790,Yes,1,Ford,3,17286.89067
102914,No,1,Honda,3,18927.58115
,Yes,,BMW,11,14180.58317
69286,No,,Honda,10,18515.01209
179788,Yes,1,BMW,12,8872.408447
176054,Yes,,,10,11198.9054
163182,No,2,Ford,8,12120.51052
51836,Yes,2,BMW,13,17516.39404
157310,Yes,1,Ford,7,14882.62522
138218,No,2,Honda,7,15846.3871
47763,Yes,2,nissan,8,21697.33612
118907,Yes,2,BMW,10,14915.87497
136404,Yes,2,BMW,8,17322.40151
145023,Yes,1,Honda,3,16434.86542
127977,Yes,1,Honda,7,16396.06391
332764,Yes,5,Ford,8,30098.09965
186313,No,3,Honda,8,14519.50143
175172,No,,nissan,6,14513.375
5000,Yes,2,BMW,10,22929.217
105715,Yes,1,Ford,2,18224.01055
112591,Yes,1,BMW,9,15739.25114
41156,Yes,2,nissan,14,13028.45974
124238,Yes,,nissan,6,20346.65528
176194,No,2,Ford,8,13343.95206
71104,Yes,,nissan,7,20966.28044
135138,Yes,2,BMW,7,16420.98011
78788,No,2,Honda,4,21461.10731
,No,2,Honda,15,11263.56149
186483,Yes,1,nissan,,9873.164079
,Yes,1,Honda,6,17133.52327
140800,No,3,BMW,5,18602.67341
35795,Yes,1,BMW,8,21627.04016
203804,No,1,BMW,0,15515.31348
147119,No,2,nissan,12,12071.14023
111788,Yes,2,Ford,6,20000.58858
